model,user_id,interaction_bin,precision@20,recall@20,ndcg@20
base,11636,20-29,0.0,0.0,0.0
base,11637,20-29,0.0,0.0,0.0
base,11638,0-9,0.0,0.0,0.0
base,11639,0-9,0.1,0.6666666666666666,0.581817614818224
base,11640,10-19,0.0,0.0,0.0
base,11641,0-9,0.0,0.0,0.0
base,11642,10-19,0.0,0.0,0.0
base,11643,10-19,0.05,0.25,0.123151194370365
base,11644,10-19,0.0,0.0,0.0
base,11645,0-9,0.0,0.0,0.0
base,11646,0-9,0.0,0.0,0.0
base,11647,10-19,0.0,0.0,0.0
base,11648,10-19,0.05,0.25,0.09992090652113537
base,11649,10-19,0.0,0.0,0.0
base,11650,0-9,0.0,0.0,0.0
base,11651,0-9,0.0,0.0,0.0
base,11652,0-9,0.0,0.0,0.0
base,11653,20-29,0.0,0.0,0.0
base,11654,0-9,0.0,0.0,0.0
base,11655,10-19,0.0,0.0,0.0
base,11656,30-39,0.0,0.0,0.0
base,11657,0-9,0.0,0.0,0.0
base,11658,10-19,0.0,0.0,0.0
base,11659,0-9,0.0,0.0,0.0
base,11660,0-9,0.05,0.3333333333333333,0.13565197343244778
base,11661,10-19,0.05,0.2,0.16958010263680806
base,11662,10-19,0.0,0.0,0.0
base,11663,10-19,0.0,0.0,0.0
base,11664,0-9,0.0,0.0,0.0
base,11665,10-19,0.0,0.0,0.0
base,11666,10-19,0.05,0.25,0.09550669086270785
base,11667,0-9,0.0,0.0,0.0
base,11668,10-19,0.0,0.0,0.0
base,11669,0-9,0.0,0.0,0.0
base,11670,0-9,0.0,0.0,0.0
base,11671,0-9,0.0,0.0,0.0
base,11672,10-19,0.05,0.25,0.16812753627111746
base,11673,10-19,0.05,0.3333333333333333,0.11731968150568911
base,11674,0-9,0.0,0.0,0.0
base,11675,0-9,0.0,0.0,0.0
base,11676,0-9,0.0,0.0,0.0
base,11677,10-19,0.0,0.0,0.0
base,11678,10-19,0.0,0.0,0.0
base,11679,10-19,0.05,0.3333333333333333,0.13565197343244778
base,11680,30-39,0.0,0.0,0.0
base,11681,10-19,0.05,0.2,0.08297572808511901
base,11682,10-19,0.0,0.0,0.0
base,11683,0-9,0.0,0.0,0.0
base,11684,0-9,0.0,0.0,0.0
base,11685,0-9,0.0,0.0,0.0
base,11686,10-19,0.0,0.0,0.0
base,11687,10-19,0.0,0.0,0.0
base,11688,10-19,0.1,0.4,0.2987763160529316
base,11689,10-19,0.0,0.0,0.0
base,11690,10-19,0.0,0.0,0.0
base,11691,0-9,0.0,0.0,0.0
base,11692,10-19,0.0,0.0,0.0
base,11693,10-19,0.0,0.0,0.0
base,11694,10-19,0.0,0.0,0.0
base,11695,20-29,0.0,0.0,0.0
base,11696,20-29,0.0,0.0,0.0
base,11697,20-29,0.0,0.0,0.0
base,11698,10-19,0.0,0.0,0.0
base,11699,0-9,0.0,0.0,0.0
base,11700,20-29,0.0,0.0,0.0
base,11701,0-9,0.0,0.0,0.0
base,11702,30-39,0.0,0.0,0.0
base,11703,10-19,0.05,0.25,0.08887792306803073
base,11704,10-19,0.0,0.0,0.0
base,11705,0-9,0.0,0.0,0.0
base,11706,0-9,0.0,0.0,0.0
base,11707,10-19,0.0,0.0,0.0
base,11708,10-19,0.0,0.0,0.0
base,11709,0-9,0.0,0.0,0.0
base,11710,10-19,0.0,0.0,0.0
base,11711,10-19,0.0,0.0,0.0
base,11712,10-19,0.15,0.75,0.3588611614046223
base,11713,10-19,0.05,0.25,0.13905617951077562
base,11714,0-9,0.05,0.3333333333333333,0.18154179253735267
base,11715,0-9,0.0,0.0,0.0
base,11716,0-9,0.0,0.0,0.0
base,11717,0-9,0.0,0.0,0.0
base,11718,20-29,0.05,0.125,0.05758752804519195
base,11719,0-9,0.0,0.0,0.0
base,11720,10-19,0.0,0.0,0.0
base,11721,10-19,0.0,0.0,0.0
base,11722,10-19,0.0,0.0,0.0
base,11723,10-19,0.0,0.0,0.0
base,11724,10-19,0.0,0.0,0.0
base,11725,10-19,0.1,0.4,0.42049505066203574
base,11726,10-19,0.0,0.0,0.0
base,11727,10-19,0.0,0.0,0.0
base,11728,10-19,0.0,0.0,0.0
base,11729,0-9,0.05,0.3333333333333333,0.23463936301137822
base,11730,0-9,0.0,0.0,0.0
base,11731,10-19,0.05,0.3333333333333333,0.11047239495909743
base,11732,10-19,0.0,0.0,0.0
base,11733,0-9,0.0,0.0,0.0
base,11734,10-19,0.0,0.0,0.0
base,11735,10-19,0.0,0.0,0.0
base,11736,0-9,0.0,0.0,0.0
base,11737,0-9,0.05,0.3333333333333333,0.12325583919272352
base,11738,10-19,0.0,0.0,0.0
base,11739,10-19,0.0,0.0,0.0
base,11740,10-19,0.05,0.2,0.21398626473452756
base,11741,10-19,0.0,0.0,0.0
base,11742,0-9,0.0,0.0,0.0
base,11743,10-19,0.0,0.0,0.0
base,11744,0-9,0.0,0.0,0.0
base,11745,10-19,0.0,0.0,0.0
base,11746,0-9,0.0,0.0,0.0
base,11747,0-9,0.05,0.3333333333333333,0.16716045496620227
base,11748,20-29,0.05,0.14285714285714285,0.11838279295536291
base,11749,30-39,0.0,0.0,0.0
base,11750,10-19,0.0,0.0,0.0
base,11751,10-19,0.05,0.25,0.11284514134893527
base,11752,0-9,0.0,0.0,0.0
base,11753,0-9,0.0,0.0,0.0
base,11754,30-39,0.05,0.1,0.06943122193677727
base,11755,10-19,0.05,0.2,0.09803928583135704
base,11756,20-29,0.0,0.0,0.0
base,11757,0-9,0.0,0.0,0.0
base,11758,10-19,0.05,0.25,0.09759501249802542
base,11759,30-39,0.0,0.0,0.0
base,11760,10-19,0.0,0.0,0.0
base,11761,0-9,0.05,0.3333333333333333,0.1309019901681972
base,11762,10-19,0.0,0.0,0.0
base,11763,30-39,0.0,0.0,0.0
base,11764,0-9,0.0,0.0,0.0
base,11765,10-19,0.1,0.3333333333333333,0.3782530168735168
base,11766,10-19,0.0,0.0,0.0
base,11767,10-19,0.0,0.0,0.0
base,11768,0-9,0.0,0.0,0.0
base,11769,0-9,0.0,0.0,0.0
base,11770,20-29,0.0,0.0,0.0
base,11771,0-9,0.0,0.0,0.0
base,11772,0-9,0.0,0.0,0.0
base,11773,10-19,0.05,0.25,0.10253313861822189
base,11774,20-29,0.05,0.14285714285714285,0.08274602130532002
base,11775,10-19,0.0,0.0,0.0
base,11776,0-9,0.05,0.3333333333333333,0.10858087310103355
base,11777,0-9,0.0,0.0,0.0
base,11778,0-9,0.0,0.0,0.0
base,11779,10-19,0.0,0.0,0.0
base,11780,0-9,0.0,0.0,0.0
base,11781,10-19,0.0,0.0,0.0
base,11782,0-9,0.0,0.0,0.0
base,11783,10-19,0.0,0.0,0.0
base,11784,0-9,0.0,0.0,0.0
base,11785,0-9,0.0,0.0,0.0
base,11786,40-49,0.05,0.07142857142857142,0.11243817952384734
base,11787,0-9,0.0,0.0,0.0
base,11788,10-19,0.0,0.0,0.0
base,11789,30-39,0.1,0.2222222222222222,0.1257260924843343
base,11790,10-19,0.05,0.16666666666666666,0.08177471774917201
base,11791,10-19,0.05,0.3333333333333333,0.18154179253735267
base,11792,0-9,0.1,0.6666666666666666,0.22695646005984155
base,11793,0-9,0.0,0.0,0.0
base,11794,0-9,0.0,0.0,0.0
base,11795,0-9,0.0,0.0,0.0
base,11796,0-9,0.0,0.0,0.0
base,11797,50-59,0.1,0.125,0.08895107358983048
base,11798,0-9,0.05,0.5,0.3065735963827292
base,11799,10-19,0.0,0.0,0.0
base,11800,10-19,0.0,0.0,0.0
base,11801,10-19,0.0,0.0,0.0
base,11802,20-29,0.1,0.2857142857142857,0.18710187618393564
base,11803,0-9,0.0,0.0,0.0
base,11804,0-9,0.0,0.0,0.0
base,11805,0-9,0.0,0.0,0.0
base,11806,10-19,0.0,0.0,0.0
base,11807,0-9,0.0,0.0,0.0
base,11808,10-19,0.05,0.2,0.14606834984270645
base,11809,10-19,0.0,0.0,0.0
base,11810,0-9,0.05,0.5,0.21840743681816419
base,11811,10-19,0.0,0.0,0.0
base,11812,0-9,0.0,0.0,0.0
base,11813,10-19,0.0,0.0,0.0
base,11814,60+,0.0,0.0,0.0
base,11815,10-19,0.0,0.0,0.0
base,11816,0-9,0.0,0.0,0.0
base,11817,0-9,0.0,0.0,0.0
base,11818,0-9,0.0,0.0,0.0
base,11819,0-9,0.0,0.0,0.0
base,11820,10-19,0.0,0.0,0.0
base,11821,20-29,0.0,0.0,0.0
base,11822,0-9,0.05,0.5,0.14186890186599416
base,11823,0-9,0.0,0.0,0.0
base,11824,10-19,0.0,0.0,0.0
base,11825,10-19,0.0,0.0,0.0
base,11826,0-9,0.0,0.0,0.0
base,11827,0-9,0.0,0.0,0.0
base,11828,0-9,0.0,0.0,0.0
base,11829,10-19,0.0,0.0,0.0
base,11830,30-39,0.0,0.0,0.0
base,11831,0-9,0.0,0.0,0.0
base,11832,10-19,0.0,0.0,0.0
base,11833,10-19,0.0,0.0,0.0
base,11834,0-9,0.0,0.0,0.0
base,11835,0-9,0.0,0.0,0.0
base,11836,30-39,0.05,0.1,0.053845569940583225
base,11837,10-19,0.0,0.0,0.0
base,11838,10-19,0.0,0.0,0.0
base,11839,0-9,0.0,0.0,0.0
base,11840,10-19,0.0,0.0,0.0
base,11841,10-19,0.0,0.0,0.0
base,11842,0-9,0.05,0.3333333333333333,0.46927872602275644
base,11843,10-19,0.05,0.2,0.08133484538841967
base,11844,10-19,0.05,0.25,0.15101961822780524
base,11845,10-19,0.05,0.3333333333333333,0.1309019901681972
base,11846,10-19,0.0,0.0,0.0
base,11847,20-29,0.0,0.0,0.0
base,11848,10-19,0.0,0.0,0.0
base,11849,10-19,0.0,0.0,0.0
base,11850,0-9,0.0,0.0,0.0
base,11851,10-19,0.1,0.4,0.16326433358951045
base,11852,20-29,0.0,0.0,0.0
base,11853,30-39,0.1,0.18181818181818182,0.11597775342296193
base,11854,10-19,0.05,0.3333333333333333,0.46927872602275644
base,11855,0-9,0.05,0.3333333333333333,0.18154179253735267
base,11856,50-59,0.15,0.17647058823529413,0.25150759327547134
base,11857,0-9,0.0,0.0,0.0
base,11858,0-9,0.0,0.0,0.0
base,11859,10-19,0.0,0.0,0.0
base,11860,0-9,0.0,0.0,0.0
base,11861,10-19,0.0,0.0,0.0
base,11862,10-19,0.0,0.0,0.0
base,11863,20-29,0.0,0.0,0.0
base,11864,0-9,0.05,0.5,0.15000679310833784
base,11865,10-19,0.0,0.0,0.0
base,11866,10-19,0.0,0.0,0.0
base,11867,10-19,0.0,0.0,0.0
base,11868,0-9,0.0,0.0,0.0
base,11869,10-19,0.0,0.0,0.0
base,11870,10-19,0.05,0.2,0.07984133538066794
base,11871,0-9,0.0,0.0,0.0
base,11872,20-29,0.0,0.0,0.0
base,11873,0-9,0.0,0.0,0.0
base,11874,10-19,0.0,0.0,0.0
base,11875,10-19,0.0,0.0,0.0
base,11876,0-9,0.05,0.3333333333333333,0.15642624200758548
base,11877,0-9,0.0,0.0,0.0
base,11878,20-29,0.05,0.14285714285714285,0.0979129253499678
base,11879,0-9,0.05,0.5,0.15000679310833784
base,11880,10-19,0.05,0.16666666666666666,0.15130120674940672
base,11881,10-19,0.05,0.25,0.15101961822780524
base,11882,0-9,0.0,0.0,0.0
base,11883,10-19,0.15,0.75,0.6810767658508604
base,11884,0-9,0.0,0.0,0.0
base,11885,0-9,0.0,0.0,0.0
base,11886,0-9,0.0,0.0,0.0
base,11887,10-19,0.0,0.0,0.0
base,11888,30-39,0.15,0.3,0.21128778908826037
base,11889,10-19,0.05,0.2,0.3391602052736161
base,11890,10-19,0.05,0.3333333333333333,0.11731968150568911
base,11891,10-19,0.0,0.0,0.0
base,11892,0-9,0.0,0.0,0.0
base,11893,10-19,0.0,0.0,0.0
base,11894,0-9,0.0,0.0,0.0
base,11895,10-19,0.0,0.0,0.0
base,11896,10-19,0.0,0.0,0.0
base,11897,0-9,0.0,0.0,0.0
base,11898,0-9,0.0,0.0,0.0
base,11899,10-19,0.0,0.0,0.0
base,11900,0-9,0.0,0.0,0.0
base,11901,10-19,0.0,0.0,0.0
base,11902,0-9,0.0,0.0,0.0
base,11903,10-19,0.0,0.0,0.0
base,11904,0-9,0.05,0.5,0.15693994437792994
base,11905,20-29,0.05,0.16666666666666666,0.11706259313796354
base,11906,0-9,0.0,0.0,0.0
base,11907,0-9,0.05,0.3333333333333333,0.20210734650054757
base,11908,20-29,0.0,0.0,0.0
base,11909,0-9,0.05,0.3333333333333333,0.1125388887954676
base,11910,0-9,0.0,0.0,0.0
base,11911,30-39,0.1,0.2222222222222222,0.19167138999231723
base,11912,10-19,0.0,0.0,0.0
base,11913,10-19,0.0,0.0,0.0
base,11914,10-19,0.05,0.25,0.10253313861822189
base,11915,30-39,0.15,0.2727272727272727,0.3801622530102206
base,11916,10-19,0.0,0.0,0.0
base,11917,10-19,0.0,0.0,0.0
base,11918,0-9,0.0,0.0,0.0
base,11919,10-19,0.05,0.2,0.07847428227110642
base,11920,10-19,0.05,0.25,0.13905617951077562
base,11921,10-19,0.0,0.0,0.0
base,11922,0-9,0.0,0.0,0.0
base,11923,0-9,0.0,0.0,0.0
base,11924,30-39,0.15,0.2727272727272727,0.22252883187217976
base,11925,0-9,0.0,0.0,0.0
base,11926,10-19,0.0,0.0,0.0
base,11927,10-19,0.05,0.2,0.3391602052736161
base,11928,20-29,0.0,0.0,0.0
base,11929,10-19,0.05,0.2,0.16958010263680806
base,11930,0-9,0.05,0.3333333333333333,0.2960819109658652
base,11931,40-49,0.05,0.07692307692307693,0.18672776492534796
base,11932,10-19,0.05,0.16666666666666666,0.13032376591037062
base,11933,10-19,0.0,0.0,0.0
base,11934,10-19,0.0,0.0,0.0
base,11935,0-9,0.0,0.0,0.0
base,11936,30-39,0.0,0.0,0.0
base,11937,10-19,0.0,0.0,0.0
base,11938,10-19,0.05,0.16666666666666666,0.13032376591037062
base,11939,20-29,0.0,0.0,0.0
base,11940,10-19,0.0,0.0,0.0
base,11941,0-9,0.0,0.0,0.0
base,11942,30-39,0.0,0.0,0.0
base,11943,10-19,0.05,0.25,0.11751610475642714
base,11944,10-19,0.0,0.0,0.0
base,11945,0-9,0.0,0.0,0.0
base,11946,10-19,0.0,0.0,0.0
base,11947,10-19,0.0,0.0,0.0
base,11948,10-19,0.0,0.0,0.0
base,11949,10-19,0.0,0.0,0.0
base,11950,0-9,0.0,0.0,0.0
base,11951,10-19,0.05,0.25,0.123151194370365
base,11952,0-9,0.0,0.0,0.0
base,11953,0-9,0.0,0.0,0.0
base,11954,0-9,0.0,0.0,0.0
base,11955,10-19,0.0,0.0,0.0
base,11956,10-19,0.0,0.0,0.0
base,11957,40-49,0.0,0.0,0.0
base,11958,0-9,0.0,0.0,0.0
base,11959,0-9,0.05,0.3333333333333333,0.1309019901681972
base,11960,40-49,0.05,0.07692307692307693,0.049043960636177025
base,11961,10-19,0.0,0.0,0.0
base,11962,10-19,0.0,0.0,0.0
base,11963,30-39,0.0,0.0,0.0
base,11964,10-19,0.05,0.2,0.07984133538066794
base,11965,0-9,0.0,0.0,0.0
base,11966,10-19,0.0,0.0,0.0
base,11967,20-29,0.0,0.0,0.0
base,11968,10-19,0.0,0.0,0.0
base,11969,0-9,0.0,0.0,0.0
base,11970,10-19,0.0,0.0,0.0
base,11971,0-9,0.0,0.0,0.0
base,11972,10-19,0.05,0.25,0.11751610475642714
base,11973,0-9,0.0,0.0,0.0
base,11974,10-19,0.05,0.2,0.11305340175787204
base,11975,40-49,0.05,0.07692307692307693,0.04779446988744361
base,11976,0-9,0.05,0.3333333333333333,0.23463936301137822
base,11977,0-9,0.05,0.3333333333333333,0.11047239495909743
base,11978,10-19,0.0,0.0,0.0
base,11979,0-9,0.0,0.0,0.0
base,11980,30-39,0.05,0.1,0.22009176629808017
base,11981,10-19,0.0,0.0,0.0
base,11982,20-29,0.0,0.0,0.0
base,11983,10-19,0.0,0.0,0.0
base,11984,60+,0.2,0.13793103448275862,0.24412382881874412
base,11985,0-9,0.0,0.0,0.0
base,11986,40-49,0.05,0.07692307692307693,0.056210658265822395
base,11987,10-19,0.05,0.25,0.09550669086270785
base,11988,30-39,0.1,0.2222222222222222,0.1491042771925757
base,11989,30-39,0.0,0.0,0.0
base,11990,10-19,0.0,0.0,0.0
base,11991,0-9,0.0,0.0,0.0
base,11992,0-9,0.0,0.0,0.0
base,11993,10-19,0.05,0.2,0.1208113026994942
base,11994,10-19,0.0,0.0,0.0
base,11995,20-29,0.05,0.16666666666666666,0.07256783117062009
base,11996,0-9,0.0,0.0,0.0
base,11997,10-19,0.0,0.0,0.0
base,11998,0-9,0.0,0.0,0.0
base,11999,10-19,0.0,0.0,0.0
base,12000,10-19,0.05,0.25,0.11751610475642714
base,12001,0-9,0.05,0.5,0.18457569677956817
base,12002,0-9,0.0,0.0,0.0
base,12003,0-9,0.0,0.0,0.0
base,12004,10-19,0.0,0.0,0.0
base,12005,0-9,0.0,0.0,0.0
base,12006,20-29,0.05,0.16666666666666666,0.08177471774917201
base,12007,0-9,0.0,0.0,0.0
base,12008,60+,0.15,0.10344827586206896,0.13780527785828597
base,12009,0-9,0.0,0.0,0.0
base,12010,20-29,0.0,0.0,0.0
base,12011,0-9,0.0,0.0,0.0
base,12012,0-9,0.0,0.0,0.0
base,12013,10-19,0.0,0.0,0.0
base,12014,10-19,0.0,0.0,0.0
base,12015,20-29,0.0,0.0,0.0
base,12016,10-19,0.0,0.0,0.0
base,12017,10-19,0.05,0.25,0.10549558423511038
base,12018,0-9,0.0,0.0,0.0
base,12019,10-19,0.0,0.0,0.0
base,12020,0-9,0.05,0.3333333333333333,0.23463936301137822
base,12021,0-9,0.05,0.3333333333333333,0.18154179253735267
base,12022,50-59,0.0,0.0,0.0
base,12023,30-39,0.05,0.1,0.13886244387355454
base,12024,0-9,0.0,0.0,0.0
base,12025,20-29,0.0,0.0,0.0
base,12026,10-19,0.05,0.25,0.13012668333070054
base,12027,10-19,0.0,0.0,0.0
base,12028,30-39,0.1,0.2,0.1414773714201811
base,12029,0-9,0.0,0.0,0.0
base,12030,10-19,0.0,0.0,0.0
base,12031,10-19,0.05,0.25,0.11284514134893527
base,12032,0-9,0.0,0.0,0.0
base,12033,10-19,0.0,0.0,0.0
base,12034,20-29,0.0,0.0,0.0
base,12035,60+,0.15,0.0967741935483871,0.2415979931770721
base,12036,0-9,0.0,0.0,0.0
base,12037,0-9,0.0,0.0,0.0
base,12038,0-9,0.0,0.0,0.0
base,12039,10-19,0.0,0.0,0.0
base,12040,0-9,0.05,0.3333333333333333,0.18154179253735267
base,12041,10-19,0.0,0.0,0.0
base,12042,0-9,0.05,0.5,0.1710330840677181
base,12043,10-19,0.0,0.0,0.0
base,12044,20-29,0.05,0.125,0.06835476917178976
base,12045,30-39,0.05,0.1,0.08514311764162098
base,12046,30-39,0.1,0.2,0.13342121055319536
base,12047,10-19,0.0,0.0,0.0
base,12048,10-19,0.0,0.0,0.0
base,12049,0-9,0.0,0.0,0.0
base,12050,0-9,0.05,0.3333333333333333,0.16716045496620227
base,12051,0-9,0.05,0.3333333333333333,0.12681701683239352
base,12052,10-19,0.0,0.0,0.0
base,12053,20-29,0.05,0.125,0.10893649261775588
base,12054,0-9,0.05,0.5,0.19342640361727081
base,12055,10-19,0.05,0.2,0.09165402792833294
base,12056,0-9,0.0,0.0,0.0
base,12057,0-9,0.0,0.0,0.0
base,12058,0-9,0.0,0.0,0.0
base,12059,20-29,0.0,0.0,0.0
base,12060,10-19,0.0,0.0,0.0
base,12061,0-9,0.0,0.0,0.0
base,12062,0-9,0.05,0.3333333333333333,0.11731968150568911
base,12063,0-9,0.05,0.3333333333333333,0.14126697285982898
base,12064,0-9,0.0,0.0,0.0
base,12065,30-39,0.0,0.0,0.0
base,12066,0-9,0.0,0.0,0.0
base,12067,10-19,0.2,1.0,0.8295410157714435
base,12068,0-9,0.0,0.0,0.0
base,12069,0-9,0.0,0.0,0.0
base,12070,10-19,0.0,0.0,0.0
base,12071,10-19,0.0,0.0,0.0
base,12072,0-9,0.05,0.3333333333333333,0.11480929472601784
base,12073,10-19,0.0,0.0,0.0
base,12074,20-29,0.15,0.375,0.26437561529810827
base,12075,20-29,0.0,0.0,0.0
base,12076,10-19,0.0,0.0,0.0
base,12077,20-29,0.05,0.1111111111111111,0.1482972305701491
base,12078,20-29,0.05,0.14285714285714285,0.07035680323970717
base,12079,0-9,0.0,0.0,0.0
base,12080,10-19,0.0,0.0,0.0
base,12081,10-19,0.0,0.0,0.0
base,12082,0-9,0.0,0.0,0.0
base,12083,0-9,0.0,0.0,0.0
base,12084,10-19,0.05,0.2,0.3391602052736161
base,12085,0-9,0.05,0.3333333333333333,0.12325583919272352
base,12086,10-19,0.0,0.0,0.0
base,12087,10-19,0.0,0.0,0.0
base,12088,0-9,0.0,0.0,0.0
base,12089,0-9,0.0,0.0,0.0
base,12090,10-19,0.0,0.0,0.0
base,12091,10-19,0.0,0.0,0.0
base,12092,20-29,0.0,0.0,0.0
base,12093,0-9,0.0,0.0,0.0
base,12094,10-19,0.0,0.0,0.0
base,12095,0-9,0.0,0.0,0.0
base,12096,0-9,0.05,0.5,0.38685280723454163
base,12097,10-19,0.05,0.2,0.09460634670666435
base,12098,10-19,0.0,0.0,0.0
base,12099,10-19,0.05,0.16666666666666666,0.30260241349881345
base,12100,10-19,0.0,0.0,0.0
base,12101,10-19,0.05,0.2,0.09460634670666435
base,12102,20-29,0.05,0.16666666666666666,0.19092086617893467
base,12103,60+,0.15,0.15789473684210525,0.1869684018793796
base,12104,0-9,0.0,0.0,0.0
base,12105,0-9,0.0,0.0,0.0
base,12106,10-19,0.0,0.0,0.0
base,12107,10-19,0.0,0.0,0.0
base,12108,0-9,0.0,0.0,0.0
base,12109,10-19,0.0,0.0,0.0
base,12110,30-39,0.0,0.0,0.0
base,12111,10-19,0.0,0.0,0.0
base,12112,0-9,0.0,0.0,0.0
base,12113,0-9,0.0,0.0,0.0
base,12114,0-9,0.0,0.0,0.0
base,12115,10-19,0.05,0.25,0.13905617951077562
base,12116,10-19,0.0,0.0,0.0
base,12117,10-19,0.0,0.0,0.0
base,12118,0-9,0.0,0.0,0.0
base,12119,10-19,0.0,0.0,0.0
base,12120,10-19,0.0,0.0,0.0
base,12121,0-9,0.05,0.3333333333333333,0.20210734650054757
base,12122,0-9,0.0,0.0,0.0
base,12123,10-19,0.0,0.0,0.0
base,12124,10-19,0.0,0.0,0.0
base,12125,10-19,0.0,0.0,0.0
base,12126,0-9,0.0,0.0,0.0
base,12127,0-9,0.0,0.0,0.0
base,12128,0-9,0.0,0.0,0.0
base,12129,10-19,0.05,0.25,0.3903800499921017
base,12130,0-9,0.0,0.0,0.0
base,12131,10-19,0.0,0.0,0.0
base,12132,10-19,0.0,0.0,0.0
base,12133,20-29,0.0,0.0,0.0
base,12134,40-49,0.0,0.0,0.0
base,12135,0-9,0.05,0.3333333333333333,0.10684080426179023
base,12136,10-19,0.0,0.0,0.0
base,12137,10-19,0.0,0.0,0.0
base,12138,0-9,0.0,0.0,0.0
base,12139,10-19,0.0,0.0,0.0
base,12140,10-19,0.0,0.0,0.0
base,12141,0-9,0.0,0.0,0.0
base,12142,0-9,0.0,0.0,0.0
base,12143,10-19,0.0,0.0,0.0
base,12144,60+,0.1,0.058823529411764705,0.07186629789695315
base,12145,20-29,0.0,0.0,0.0
base,12146,10-19,0.0,0.0,0.0
base,12147,30-39,0.0,0.0,0.0
base,12148,20-29,0.0,0.0,0.0
base,12149,0-9,0.0,0.0,0.0
base,12150,0-9,0.0,0.0,0.0
base,12151,10-19,0.0,0.0,0.0
base,12152,10-19,0.0,0.0,0.0
base,12153,10-19,0.0,0.0,0.0
base,12154,0-9,0.0,0.0,0.0
base,12155,0-9,0.0,0.0,0.0
base,12156,10-19,0.0,0.0,0.0
base,12157,0-9,0.0,0.0,0.0
base,12158,0-9,0.0,0.0,0.0
base,12159,0-9,0.0,0.0,0.0
base,12160,20-29,0.0,0.0,0.0
base,12161,10-19,0.05,0.25,0.08887792306803073
base,12162,10-19,0.0,0.0,0.0
base,12163,10-19,0.0,0.0,0.0
base,12164,0-9,0.0,0.0,0.0
base,12165,10-19,0.05,0.25,0.11751610475642714
base,12166,10-19,0.05,0.25,0.123151194370365
base,12167,0-9,0.05,0.3333333333333333,0.14126697285982898
base,12168,10-19,0.0,0.0,0.0
base,12169,10-19,0.0,0.0,0.0
base,12170,20-29,0.0,0.0,0.0
base,12171,0-9,0.0,0.0,0.0
base,12172,0-9,0.0,0.0,0.0
base,12173,0-9,0.05,0.3333333333333333,0.15642624200758548
base,12174,20-29,0.05,0.14285714285714285,0.13743816645714543
base,12175,0-9,0.0,0.0,0.0
base,12176,10-19,0.05,0.3333333333333333,0.11731968150568911
base,12177,10-19,0.0,0.0,0.0
base,12178,0-9,0.0,0.0,0.0
base,12179,20-29,0.0,0.0,0.0
base,12180,10-19,0.0,0.0,0.0
base,12181,30-39,0.05,0.09090909090909091,0.1036806144573329
base,12182,10-19,0.0,0.0,0.0
base,12183,0-9,0.0,0.0,0.0
base,12184,20-29,0.05,0.14285714285714285,0.11838279295536291
base,12185,20-29,0.05,0.14285714285714285,0.11838279295536291
base,12186,40-49,0.05,0.09090909090909091,0.2073612289146658
base,12187,10-19,0.0,0.0,0.0
base,12188,0-9,0.0,0.0,0.0
base,12189,0-9,0.0,0.0,0.0
base,12190,10-19,0.0,0.0,0.0
base,12191,10-19,0.0,0.0,0.0
base,12192,0-9,0.0,0.0,0.0
base,12193,0-9,0.0,0.0,0.0
base,12194,0-9,0.0,0.0,0.0
base,12195,10-19,0.0,0.0,0.0
base,12196,10-19,0.05,0.16666666666666666,0.09109240322345806
base,12197,10-19,0.0,0.0,0.0
base,12198,0-9,0.0,0.0,0.0
base,12199,0-9,0.0,0.0,0.0
base,12200,0-9,0.05,0.5,0.14434031438272124
base,12201,0-9,0.0,0.0,0.0
base,12202,0-9,0.0,0.0,0.0
base,12203,20-29,0.0,0.0,0.0
base,12204,0-9,0.0,0.0,0.0
base,12205,10-19,0.0,0.0,0.0
base,12206,10-19,0.05,0.2,0.0890802702182344
base,12207,0-9,0.0,0.0,0.0
base,12208,20-29,0.0,0.0,0.0
base,12209,0-9,0.0,0.0,0.0
base,12210,20-29,0.0,0.0,0.0
base,12211,0-9,0.0,0.0,0.0
base,12212,0-9,0.0,0.0,0.0
base,12213,10-19,0.05,0.25,0.24630238874073
base,12214,10-19,0.0,0.0,0.0
base,12215,10-19,0.0,0.0,0.0
base,12216,0-9,0.0,0.0,0.0
base,12217,10-19,0.0,0.0,0.0
base,12218,10-19,0.0,0.0,0.0
base,12219,10-19,0.05,0.3333333333333333,0.20210734650054757
base,12220,0-9,0.0,0.0,0.0
base,12221,10-19,0.05,0.3333333333333333,0.46927872602275644
base,12222,0-9,0.05,0.3333333333333333,0.16716045496620227
base,12223,10-19,0.0,0.0,0.0
base,12224,10-19,0.05,0.16666666666666666,0.08440880858250024
base,12225,0-9,0.0,0.0,0.0
base,12226,20-29,0.05,0.14285714285714285,0.0647083388415595
base,12227,0-9,0.0,0.0,0.0
base,12228,0-9,0.0,0.0,0.0
base,12229,10-19,0.0,0.0,0.0
base,12230,0-9,0.0,0.0,0.0
base,12231,0-9,0.0,0.0,0.0
base,12232,0-9,0.0,0.0,0.0
base,12233,10-19,0.0,0.0,0.0
base,12234,10-19,0.0,0.0,0.0
base,12235,10-19,0.0,0.0,0.0
base,12236,0-9,0.0,0.0,0.0
base,12237,30-39,0.0,0.0,0.0
base,12238,10-19,0.0,0.0,0.0
base,12239,10-19,0.0,0.0,0.0
base,12240,0-9,0.0,0.0,0.0
base,12241,10-19,0.0,0.0,0.0
base,12242,10-19,0.0,0.0,0.0
base,12243,20-29,0.0,0.0,0.0
