item_id,score,num_connected_entities
13710,-0.6058554,9
2004,-0.60587734,8
12288,-0.6058955,7
12418,-0.60590225,9
5014,-0.60604745,7
5673,-0.6060509,8
3674,-0.6060675,8
12731,-0.60620666,6
1656,-0.6063061,6
4641,-0.60640264,6
2644,-0.60647494,9
1547,-0.6065126,10
8016,-0.60651475,6
10047,-0.6065325,8
12740,-0.6065358,5
6233,-0.6066388,4
6566,-0.60687524,8
12315,-0.6069179,10
85,-0.60694,9
1271,-0.60700226,9
7167,-0.6070336,7
8081,-0.6070591,7
242,-0.6070613,7
2743,-0.6070725,10
5437,-0.60707825,17
4786,-0.6071783,8
13826,-0.60722923,10
2128,-0.60723376,7
1484,-0.60736257,7
14065,-0.6074599,12
1489,-0.6074955,5
13279,-0.6075694,8
4491,-0.60763896,4
11173,-0.6076652,7
3973,-0.6076862,11
11435,-0.60771614,7
11387,-0.60772365,6
8146,-0.607784,11
12625,-0.607822,11
9563,-0.6078743,10
548,-0.60790706,5
12217,-0.60792714,12
5749,-0.60796326,5
8781,-0.60802484,7
7498,-0.6080323,6
419,-0.6080845,10
2702,-0.608097,12
5060,-0.6081163,9
5083,-0.60831,7
6904,-0.6083192,12
2576,-0.6083591,9
7132,-0.6084366,10
2665,-0.60851395,10
13379,-0.60874563,7
8302,-0.6087469,8
10945,-0.6090797,11
8359,-0.60910094,7
9870,-0.60911965,9
11846,-0.6091251,11
9036,-0.6091834,11
10848,-0.6092413,6
3709,-0.60926354,13
11986,-0.6093689,15
9635,-0.60941213,8
2470,-0.609514,7
2235,-0.6096127,8
11816,-0.6097014,11
14024,-0.60972035,5
13362,-0.6097794,3
8216,-0.60985124,12
11881,-0.61000633,7
5362,-0.6100689,8
602,-0.6100878,11
1456,-0.61010236,6
3561,-0.6103038,5
2461,-0.6104545,8
6473,-0.6105461,5
2029,-0.61075646,6
10904,-0.61076874,12
10344,-0.61079794,7
9484,-0.6109144,10
6835,-0.61095536,4
11172,-0.6109595,4
3301,-0.61099213,6
3016,-0.61108416,5
5344,-0.6111175,6
10714,-0.6111192,9
2800,-0.61117285,5
69,-0.6111818,9
4389,-0.6112731,13
7292,-0.6112939,10
8579,-0.61148846,8
7902,-0.61168766,6
7999,-0.6117517,7
11791,-0.61175525,14
11137,-0.61181027,13
343,-0.61188513,6
869,-0.61191595,7
8950,-0.6119665,10
1,-0.61212444,10
4697,-0.6121453,11
9385,-0.6121796,8
8223,-0.6123205,6
7757,-0.6123723,8
10801,-0.61244583,7
3112,-0.6125834,7
1334,-0.61261684,8
5842,-0.612635,6
7874,-0.6126986,7
2178,-0.6127128,9
9089,-0.6127763,8
12660,-0.6129579,7
4368,-0.6130307,3
9693,-0.61309624,8
4137,-0.6133207,7
12205,-0.613403,10
13874,-0.6135118,12
1896,-0.613512,10
6903,-0.6136927,13
8472,-0.6137912,9
8677,-0.613798,11
10852,-0.6138373,9
8550,-0.6138622,4
2449,-0.6138908,6
9653,-0.6138987,3
9121,-0.6139259,6
13908,-0.6139945,9
4962,-0.61402977,9
8384,-0.6141402,11
12794,-0.61417407,4
8885,-0.6143236,9
4233,-0.6143247,6
463,-0.6143285,11
6226,-0.6143645,9
7916,-0.6144247,6
7484,-0.6145302,8
3145,-0.61468583,9
6579,-0.61471754,5
12937,-0.6147298,5
4893,-0.6147302,8
8337,-0.61473805,5
3926,-0.61474216,10
13703,-0.6147819,10
4236,-0.61479336,8
3950,-0.6147966,9
6496,-0.6148817,4
12379,-0.61489475,4
6817,-0.6150945,13
4454,-0.6150977,6
13029,-0.6151329,10
3288,-0.61537194,9
12638,-0.6153812,8
3300,-0.61539453,6
656,-0.6154214,10
6611,-0.61551213,10
5184,-0.615541,5
13911,-0.615554,6
3573,-0.61559707,9
4161,-0.61565673,7
7341,-0.61572343,10
4476,-0.6158052,9
8798,-0.615858,6
7283,-0.6159971,6
9680,-0.6160061,13
868,-0.616108,6
8129,-0.61611706,6
1455,-0.61612934,5
639,-0.6161476,5
808,-0.6161676,5
13465,-0.61623585,9
175,-0.61624926,7
5940,-0.61634564,9
5820,-0.6163548,8
8069,-0.61646605,9
1872,-0.61649567,7
7696,-0.61661834,9
6561,-0.61667985,10
560,-0.61670923,8
11713,-0.61673963,8
6511,-0.61679614,6
11163,-0.6168144,8
1885,-0.6168831,8
12879,-0.61690354,3
5403,-0.6169589,9
617,-0.61702883,7
10996,-0.6170292,5
8028,-0.6170504,7
3675,-0.6170554,7
4996,-0.61735904,5
4078,-0.61736894,4
5402,-0.61736894,12
1936,-0.6175027,5
6024,-0.6177229,7
9828,-0.61773753,9
6032,-0.61778593,8
116,-0.6178255,9
13597,-0.6178268,8
13128,-0.6178789,10
7279,-0.6179612,6
3107,-0.6180525,8
10565,-0.6181975,7
11166,-0.61828566,9
9107,-0.6183027,4
8145,-0.61844367,9
11277,-0.61869705,8
2214,-0.61869764,5
1517,-0.6187169,9
83,-0.6187685,10
4712,-0.61879253,9
5658,-0.61884916,7
6200,-0.6188528,8
619,-0.6188537,10
4362,-0.6189442,9
7118,-0.6189822,9
5385,-0.6192078,8
13884,-0.61923605,11
4451,-0.61948496,8
4158,-0.61952746,9
11031,-0.6195314,7
8952,-0.61954516,11
7878,-0.6196589,9
7002,-0.61974937,9
3469,-0.6197578,5
2165,-0.6198666,10
6628,-0.6200879,5
10892,-0.6201518,5
12856,-0.6201854,13
5049,-0.62025315,12
12386,-0.62027043,8
10148,-0.6202946,10
13452,-0.62032676,9
5271,-0.62047887,10
9076,-0.6204841,7
6062,-0.62048465,8
12208,-0.6205156,10
6674,-0.62056166,7
1741,-0.6206215,12
797,-0.62063795,10
11178,-0.62068284,7
689,-0.6207541,9
10368,-0.62080836,18
10450,-0.62088317,7
7318,-0.62088484,2
5054,-0.62105024,6
4547,-0.6211083,6
8063,-0.62116635,8
13810,-0.62118274,4
10171,-0.6212107,9
13217,-0.62122375,8
12779,-0.6213106,10
9925,-0.6213162,9
9956,-0.62131995,11
9365,-0.6213207,8
9733,-0.6213977,7
11707,-0.6214091,9
1883,-0.62163746,3
4920,-0.62167394,8
3635,-0.62179226,6
11299,-0.6218311,6
4185,-0.6219209,7
11264,-0.6219275,8
1043,-0.62197393,12
8107,-0.62205654,9
6442,-0.6221318,8
7418,-0.6222018,11
6228,-0.62225837,7
8779,-0.62227654,9
4611,-0.622298,6
5900,-0.62236935,5
13940,-0.62258244,9
4424,-0.62258935,6
5792,-0.62279105,7
6615,-0.6229001,6
5592,-0.6229059,12
6728,-0.62293804,6
3302,-0.6229774,9
6341,-0.62314355,8
7147,-0.62327224,9
13781,-0.6233363,7
4700,-0.6233861,10
2330,-0.6234003,7
246,-0.623408,7
3485,-0.6234792,5
2758,-0.6235947,10
5179,-0.6236072,9
728,-0.62375,14
9113,-0.62376714,6
8570,-0.62382215,5
4225,-0.62384033,3
13550,-0.623869,8
10065,-0.62387997,9
11807,-0.6238906,7
512,-0.6239351,6
469,-0.62413996,7
9854,-0.6241739,10
11594,-0.62418634,11
11644,-0.6243091,17
5318,-0.62434405,3
13258,-0.6243799,3
2053,-0.62446606,5
9561,-0.62451696,11
11320,-0.6245633,9
80,-0.6245795,7
5988,-0.62461174,10
4749,-0.6246205,11
5185,-0.6246978,6
6083,-0.62474656,9
1123,-0.6249463,9
13755,-0.62500846,8
7901,-0.6250687,4
12905,-0.62513655,6
6956,-0.6251841,10
12377,-0.6252503,11
6692,-0.6255005,4
5111,-0.62557805,7
9785,-0.6256194,7
12068,-0.6256296,9
6261,-0.6257904,12
2855,-0.6258986,8
1886,-0.6260251,8
10163,-0.62604463,9
3219,-0.62607753,7
13192,-0.62609935,5
3789,-0.62612027,6
7191,-0.62614125,10
11407,-0.62621194,9
6543,-0.6262976,9
1807,-0.62632006,9
4606,-0.62641513,12
6516,-0.62644875,10
6980,-0.6266459,6
12013,-0.62665856,8
9203,-0.6267364,8
11790,-0.6268221,12
4162,-0.6268423,9
10539,-0.62686044,3
6557,-0.62686324,10
4665,-0.6268839,7
307,-0.6270055,7
3147,-0.6271024,11
6181,-0.6271846,8
6003,-0.6272147,7
4994,-0.6272732,9
6965,-0.6273394,14
10004,-0.62736225,13
2809,-0.62737375,10
8362,-0.6273885,6
3239,-0.6274496,6
7716,-0.6275455,9
5784,-0.62766117,8
7809,-0.6276796,13
8463,-0.62768674,9
3387,-0.62770367,8
3659,-0.6277072,6
4027,-0.62776995,9
7943,-0.6278322,6
1300,-0.6278404,13
2796,-0.6278814,9
8852,-0.6279165,9
644,-0.6280203,10
9996,-0.6280466,9
13319,-0.6280493,6
5099,-0.62814397,7
6375,-0.628222,10
13827,-0.62827694,5
6026,-0.6282951,7
2829,-0.6283367,5
9888,-0.6283982,9
8452,-0.6284095,8
7864,-0.62870353,13
6065,-0.6288263,9
9211,-0.62887996,10
5096,-0.62891936,9
7951,-0.6289274,12
7485,-0.6290764,8
8065,-0.6291186,11
5895,-0.62912256,1
10224,-0.6291554,5
10706,-0.6291616,7
11254,-0.62931687,3
8709,-0.629356,7
7211,-0.6294356,6
13281,-0.62958825,8
7796,-0.62962765,6
6468,-0.6297012,6
4727,-0.6298222,9
5033,-0.6298323,7
4563,-0.62996113,8
9397,-0.6300351,9
683,-0.63020366,4
9761,-0.63027054,6
1313,-0.6303074,8
1104,-0.63046473,8
5533,-0.630477,5
2509,-0.63059807,11
2066,-0.6306709,6
9199,-0.6307024,10
8396,-0.6309457,8
14064,-0.63096136,10
6514,-0.6310324,6
6992,-0.631089,3
11124,-0.6311047,13
8131,-0.631132,9
11528,-0.6311945,11
8598,-0.6312845,4
4943,-0.6312848,11
2047,-0.6313825,5
2051,-0.63143307,9
8475,-0.63147914,8
1970,-0.63151693,9
10536,-0.631662,8
1137,-0.63170123,10
3354,-0.63181263,10
1927,-0.63188106,10
4444,-0.63208675,9
130,-0.6321384,14
8954,-0.6321543,12
12887,-0.6322569,9
7429,-0.6324313,6
3551,-0.63245946,5
10100,-0.6324954,6
10291,-0.6325084,4
5981,-0.63251674,6
2862,-0.6325225,8
317,-0.63257855,8
653,-0.63257855,8
5891,-0.6326423,5
12874,-0.6328354,12
11893,-0.6328512,6
8632,-0.63289434,5
6755,-0.63292664,10
2071,-0.6329721,6
4200,-0.63298863,9
8727,-0.6330423,13
4357,-0.6331112,3
9031,-0.6331192,12
8267,-0.6331339,6
6618,-0.6332077,8
12511,-0.6332452,10
8287,-0.6332817,10
5527,-0.63329923,4
11455,-0.63333195,6
12456,-0.63342696,5
6709,-0.6334371,10
12834,-0.633446,7
5938,-0.6335353,9
7220,-0.63361484,10
13369,-0.6336716,5
5872,-0.63371104,11
8638,-0.63378125,4
6856,-0.63383263,10
7263,-0.63387865,8
2612,-0.6338863,8
5736,-0.6340525,13
7725,-0.6340633,5
134,-0.63415766,7
4270,-0.6342435,17
9030,-0.63430476,6
4529,-0.63431233,10
3562,-0.6343843,7
10601,-0.6343902,7
120,-0.63440555,6
13852,-0.6344723,9
8880,-0.6345292,7
12889,-0.6345749,9
13584,-0.6349446,9
7908,-0.63508564,8
6685,-0.6351118,6
2588,-0.6352805,6
29,-0.6353813,10
2999,-0.6353842,8
6363,-0.635548,8
2524,-0.6355608,5
12136,-0.63560915,7
9169,-0.63560975,9
1500,-0.63565135,9
6198,-0.63565624,7
2982,-0.6356992,12
5619,-0.6357356,7
8942,-0.6357763,9
13225,-0.63606286,3
1290,-0.6360905,6
13243,-0.6361429,4
4793,-0.63617104,13
3338,-0.6362381,6
7682,-0.6362579,6
10703,-0.63629454,9
10600,-0.63634086,4
12362,-0.63637483,9
5853,-0.63664156,8
5986,-0.6366985,6
22,-0.63677144,9
2421,-0.6368008,6
4508,-0.63683754,9
6021,-0.6369996,6
3721,-0.63709384,8
10007,-0.63709396,9
12458,-0.6371066,6
6410,-0.6371777,6
5197,-0.6371881,11
5131,-0.6372331,7
4942,-0.6373234,8
6884,-0.63740826,8
3807,-0.63745683,7
118,-0.63749564,5
6741,-0.6376605,5
4587,-0.6378274,16
11999,-0.6378771,9
623,-0.6380877,8
1506,-0.63809913,4
5993,-0.6381072,8
11803,-0.63815546,5
3202,-0.63824546,4
6952,-0.6383176,5
2797,-0.6385825,9
2906,-0.6387498,7
5933,-0.63875586,8
10684,-0.6388945,8
8839,-0.63890105,10
7717,-0.6389711,5
11553,-0.63912517,6
3276,-0.6391911,4
9506,-0.63922244,8
9528,-0.63924056,8
285,-0.6393452,8
12090,-0.6393838,7
1087,-0.63940704,6
9390,-0.63941747,7
2219,-0.63943195,8
10480,-0.63957244,7
3191,-0.6396509,8
8109,-0.6397375,2
11967,-0.63976336,6
12902,-0.63977987,6
9372,-0.63991606,2
8705,-0.6399493,9
4950,-0.6401705,10
3974,-0.64032286,9
6502,-0.64038086,9
13726,-0.6404842,7
9955,-0.64055717,7
7615,-0.6405679,6
3637,-0.64057106,6
4651,-0.6407643,4
5205,-0.6408365,9
8390,-0.640877,6
7523,-0.6410179,8
13599,-0.6411459,7
5651,-0.6412022,7
10388,-0.6413007,8
11851,-0.6413021,6
11113,-0.6414772,5
10289,-0.64147776,7
13117,-0.6414945,9
7137,-0.64154184,8
8548,-0.6415741,7
12612,-0.641575,11
2803,-0.64170665,7
4014,-0.64171743,8
6973,-0.6418266,7
7639,-0.6419564,9
7150,-0.6420142,6
9605,-0.6421394,6
5849,-0.64236194,5
1008,-0.64239436,10
10432,-0.6425233,6
5472,-0.6429761,8
12120,-0.64300454,8
4180,-0.64303225,6
6046,-0.64315027,8
10682,-0.6432037,12
9657,-0.6433358,9
3432,-0.6434472,8
3568,-0.6434651,8
10857,-0.6434678,11
1264,-0.6435275,12
11248,-0.64354837,9
4701,-0.6435487,7
5050,-0.6435598,6
283,-0.64366317,9
11346,-0.6436897,6
4787,-0.64384264,7
10488,-0.6439094,6
10673,-0.6439334,6
962,-0.64396805,5
10873,-0.6439737,8
13111,-0.6440135,8
7784,-0.64408267,10
13246,-0.6441634,5
344,-0.6441813,6
12381,-0.6442459,6
5367,-0.6442649,8
2538,-0.6443368,15
3530,-0.64434826,7
10855,-0.64439654,10
5648,-0.6446427,9
8176,-0.64466816,6
4107,-0.64467824,9
1036,-0.6447392,8
11617,-0.64478004,6
844,-0.6447931,10
13533,-0.64482933,8
3196,-0.64495057,10
8112,-0.6450136,8
14043,-0.6450766,11
7626,-0.6452411,6
12211,-0.6453241,5
5808,-0.64545965,8
7886,-0.64547825,8
5701,-0.6456482,9
12573,-0.64568806,8
8737,-0.64578277,8
13018,-0.64582866,14
7833,-0.6459029,8
6883,-0.6459179,8
4889,-0.64614266,10
12100,-0.6461539,9
4885,-0.64627224,8
13244,-0.64630437,3
12075,-0.6464182,8
8468,-0.6465231,4
4376,-0.6465607,6
2114,-0.6466016,5
1054,-0.646609,6
10102,-0.6466291,8
12027,-0.6467151,7
6551,-0.6467228,7
712,-0.64681953,7
1821,-0.6468229,10
7195,-0.64685285,8
12139,-0.64689994,7
12353,-0.6469561,3
11490,-0.6472387,6
13504,-0.64742297,11
7472,-0.6475288,10
8976,-0.64754355,12
8695,-0.64755946,10
8308,-0.6476534,5
431,-0.647749,8
10631,-0.6478065,4
11952,-0.64784646,8
13975,-0.6479478,6
8030,-0.64800876,8
8929,-0.6481111,7
2952,-0.6481544,8
8613,-0.6482672,6
13546,-0.64832544,13
1527,-0.64834255,5
7553,-0.64840686,8
6183,-0.64852583,10
4196,-0.6485984,8
3424,-0.64862704,10
2495,-0.6486307,8
7399,-0.64871174,7
6201,-0.64887106,11
8277,-0.64889455,8
11549,-0.6489704,5
11187,-0.6490182,9
13448,-0.64906573,11
12230,-0.64908266,11
12060,-0.6491857,10
9088,-0.6493497,8
10927,-0.6493593,7
10212,-0.6494235,4
8286,-0.649478,6
13066,-0.64948887,4
860,-0.6497412,9
3519,-0.64977455,7
9035,-0.6498689,11
12918,-0.64991134,5
1408,-0.64992625,6
7525,-0.65005034,7
11534,-0.6501709,6
2878,-0.65025645,7
13159,-0.6502759,7
1385,-0.6503122,5
8292,-0.65057755,10
5226,-0.6506358,11
13872,-0.65064543,11
4457,-0.6506472,10
1730,-0.6506637,11
13222,-0.6507653,5
1699,-0.6507809,7
9626,-0.65078926,9
2808,-0.6510425,3
14041,-0.6510653,7
13229,-0.6510979,12
5930,-0.6511568,6
2221,-0.6512156,12
11915,-0.65140563,6
4152,-0.65156645,6
10477,-0.6516119,10
6305,-0.65166724,6
5860,-0.651701,6
4321,-0.6518557,6
11666,-0.6520223,9
11565,-0.65233713,8
8019,-0.6523679,7
6839,-0.6523737,7
10562,-0.65238756,10
11442,-0.65242165,11
9596,-0.65261847,6
9967,-0.6526644,5
13860,-0.652707,8
2296,-0.65271044,6
6242,-0.6529041,3
9715,-0.6532671,9
1643,-0.6533471,8
1706,-0.65336156,5
11593,-0.65338975,6
563,-0.6533978,7
11684,-0.653471,11
6789,-0.6536406,10
9150,-0.6536566,5
10922,-0.6537269,12
2555,-0.6538348,11
5972,-0.65386397,7
4493,-0.6539251,7
3679,-0.6539729,10
3942,-0.6541262,10
4753,-0.6542221,4
6798,-0.6542599,5
9942,-0.654292,3
10603,-0.65430856,7
4387,-0.654374,4
3482,-0.6545111,10
2237,-0.6545528,9
10311,-0.65461916,6
4771,-0.6546862,7
6316,-0.6547232,12
10859,-0.65476155,7
13249,-0.6547682,8
10316,-0.6548508,10
1714,-0.6548807,14
8889,-0.6548891,9
11159,-0.65494484,5
12038,-0.654946,6
7516,-0.65501374,12
5460,-0.6552781,9
12940,-0.65529656,7
2427,-0.65532124,11
4483,-0.6553703,4
5397,-0.6553874,12
6932,-0.65545475,10
10270,-0.655457,10
7014,-0.65553653,6
7885,-0.6555984,11
5007,-0.65563816,10
7669,-0.6556884,12
13019,-0.6557568,4
12675,-0.6558187,5
11987,-0.6558364,8
13859,-0.65587866,10
12071,-0.65593547,8
5949,-0.6559743,5
3105,-0.6559892,9
6554,-0.65613794,8
685,-0.65618855,8
79,-0.65621984,4
4953,-0.6564408,9
2173,-0.656484,7
4974,-0.6565946,9
11475,-0.6567828,10
3296,-0.6569584,6
11454,-0.6571082,12
4367,-0.6571561,10
13238,-0.6572844,8
7308,-0.65731317,5
3801,-0.6574805,6
4972,-0.6574878,12
2279,-0.6575036,6
12912,-0.65768707,6
7595,-0.65780854,9
9350,-0.657813,8
9125,-0.6578309,7
9445,-0.6578686,10
6651,-0.657992,9
9705,-0.6580548,10
11550,-0.65812486,4
6691,-0.65818363,10
10793,-0.6583081,8
1660,-0.6583544,7
8416,-0.658572,9
9570,-0.6585764,8
261,-0.65862715,6
2748,-0.65870863,10
9676,-0.65881443,11
13714,-0.6588367,6
12808,-0.65892506,5
5073,-0.6590714,8
13787,-0.65912884,8
10457,-0.6594084,4
9616,-0.6594159,4
1496,-0.6595116,8
7201,-0.6595751,8
12639,-0.65957654,11
11660,-0.65964246,11
10796,-0.6596644,8
337,-0.66010416,7
9795,-0.6603318,10
10422,-0.6603533,8
3209,-0.66051143,14
6302,-0.6607694,11
5346,-0.66087306,11
12446,-0.6609182,8
6177,-0.660929,8
526,-0.66102487,6
13562,-0.6610429,11
12454,-0.66104984,6
1319,-0.6610589,11
5501,-0.66116565,9
13926,-0.66118836,12
12942,-0.6612461,9
7272,-0.66125137,6
11526,-0.6612923,7
9429,-0.66133684,9
8531,-0.6614611,10
5874,-0.6614621,7
6808,-0.6615095,9
8230,-0.6616526,4
9818,-0.6616553,7
1824,-0.6617648,13
1691,-0.661805,8
9975,-0.6618416,7
9972,-0.66191447,7
220,-0.6619412,8
7376,-0.6620864,12
9645,-0.66221434,7
13180,-0.6622317,13
6213,-0.66227853,8
10011,-0.6623638,13
2216,-0.66245073,6
3498,-0.6624576,5
10576,-0.66253936,10
5510,-0.66263145,10
3393,-0.66274726,5
12744,-0.66292274,5
7865,-0.6629477,12
9401,-0.6630027,6
4361,-0.6630425,5
10891,-0.6633974,5
4667,-0.663515,7
13196,-0.6635252,8
5293,-0.6635412,7
6311,-0.6636741,6
10157,-0.6637958,10
6041,-0.6638402,10
3034,-0.66390455,6
4883,-0.66396123,9
12184,-0.66400284,7
12555,-0.66410786,8
6632,-0.66416717,11
1474,-0.66436577,9
1450,-0.6644016,5
13805,-0.664749,10
6957,-0.6648226,7
5750,-0.664909,7
12726,-0.66492885,6
9825,-0.6649764,8
13121,-0.66501695,8
2643,-0.6650791,10
6527,-0.66515166,9
6274,-0.6652151,6
12420,-0.6652568,4
11378,-0.66544354,8
552,-0.66547436,9
12314,-0.66566694,7
4764,-0.6657052,12
4857,-0.66572917,10
13384,-0.6657334,10
6075,-0.66577834,7
6822,-0.66581327,7
4411,-0.6659209,4
3847,-0.6659447,4
10869,-0.66594505,9
8886,-0.66599107,9
10969,-0.66602176,8
6070,-0.6660227,6
2203,-0.66612,11
11705,-0.66618377,9
1445,-0.6662268,11
10093,-0.66629857,9
12765,-0.6663507,5
1580,-0.6663695,10
7253,-0.6664096,4
6507,-0.66647744,11
4297,-0.6664779,8
6495,-0.66661394,12
9391,-0.66669565,8
10814,-0.6667731,4
10989,-0.6667921,7
3753,-0.6668068,8
12440,-0.6668617,9
3793,-0.66699964,8
10021,-0.667159,5
6294,-0.6671973,7
11067,-0.66720873,7
7798,-0.6672201,8
10713,-0.66728795,6
8015,-0.6673053,4
3900,-0.6673446,5
11916,-0.6674232,9
12922,-0.6675174,6
11068,-0.66762877,8
2973,-0.6677472,10
7723,-0.667754,8
8440,-0.6677604,6
8152,-0.667819,8
9386,-0.6678751,5
8826,-0.66788834,7
13858,-0.6679116,7
6309,-0.66805613,9
6538,-0.66806996,3
12811,-0.6681482,7
2622,-0.66834056,9
1582,-0.6685238,6
12391,-0.6685378,11
9483,-0.6686681,9
9735,-0.66868556,5
1601,-0.6687141,8
7933,-0.66872126,5
9359,-0.6687446,7
679,-0.6687921,7
11492,-0.66887707,3
8297,-0.66904354,10
13541,-0.6692543,9
13977,-0.669425,7
2224,-0.66944695,7
13671,-0.6694765,8
9655,-0.66963226,6
2684,-0.66966903,7
9155,-0.66981167,9
8076,-0.66992813,10
4257,-0.6699453,11
5703,-0.66998345,5
10215,-0.6700502,10
9517,-0.67006207,6
11010,-0.67011195,8
2532,-0.6702161,5
10609,-0.6702276,6
10419,-0.6703381,8
267,-0.670408,8
9340,-0.6705056,7
10444,-0.67052835,8
2574,-0.67064303,10
2202,-0.6707124,5
1244,-0.6707167,7
3887,-0.6710427,6
13201,-0.67105424,9
4881,-0.67108196,5
5051,-0.67117107,7
6968,-0.6711715,7
11229,-0.67123675,10
8958,-0.6712471,9
10785,-0.671388,9
3228,-0.6714941,10
6112,-0.67160505,9
10854,-0.6716212,5
10022,-0.6716324,5
7550,-0.67171323,7
9514,-0.67171717,9
4795,-0.6717351,10
3170,-0.6718153,8
6503,-0.67198706,5
12668,-0.6720023,8
2947,-0.67205507,12
5072,-0.672222,6
11975,-0.67229396,5
10351,-0.67233354,4
11383,-0.67246515,11
7505,-0.6724715,9
4556,-0.6725438,3
13054,-0.6727755,9
10236,-0.67286205,9
9994,-0.67299575,4
10476,-0.6731324,9
4022,-0.67315996,7
8623,-0.6732284,5
7893,-0.67330414,6
3961,-0.67334175,12
10967,-0.6734205,9
3552,-0.6735236,12
10875,-0.6735896,8
665,-0.6736376,8
14056,-0.6736493,10
4891,-0.6736509,8
11491,-0.67373,5
7971,-0.67374504,8
4916,-0.673814,10
13893,-0.67381805,10
13542,-0.6739924,13
6529,-0.67403215,9
14033,-0.6740493,7
5115,-0.6740763,14
8077,-0.67433643,6
12269,-0.67446953,7
1076,-0.67460126,7
6762,-0.674708,8
6734,-0.6748049,8
12077,-0.6748866,7
8785,-0.6749117,9
7695,-0.6749355,11
3524,-0.67495406,10
8639,-0.67505854,8
2678,-0.6751363,12
2425,-0.6752014,4
2663,-0.6752105,7
1497,-0.67522246,6
5440,-0.6753673,8
9855,-0.67542905,12
11402,-0.67551875,14
3495,-0.67563725,6
10348,-0.6759007,10
6836,-0.67613167,9
5409,-0.67613417,8
13437,-0.67633986,9
8153,-0.6764759,7
5262,-0.676506,7
1468,-0.67652446,9
892,-0.6765702,4
3700,-0.67657256,6
11865,-0.67665404,8
1027,-0.6766854,11
5291,-0.6767165,6
7382,-0.6768013,6
284,-0.6769067,8
10405,-0.67696345,6
13577,-0.6770773,9
12560,-0.67716354,8
11059,-0.6774279,6
11518,-0.6774288,6
4167,-0.677475,9
10193,-0.6776327,6
11774,-0.677634,7
6052,-0.6777063,8
3125,-0.6777904,12
7623,-0.6779055,12
1983,-0.6779615,8
1481,-0.6779869,8
3732,-0.6780574,5
9543,-0.6780576,8
10750,-0.6780768,5
8410,-0.67811406,7
4456,-0.67817223,11
4263,-0.6782176,7
4255,-0.67825884,8
9256,-0.6782945,9
4428,-0.6783889,10
6059,-0.67851937,10
4267,-0.67866415,3
12002,-0.67880243,8
1657,-0.67884946,8
10587,-0.67890996,7
13397,-0.67891526,9
5599,-0.67911637,6
7673,-0.6791596,9
8931,-0.67933935,6
6000,-0.67948854,4
3576,-0.6795209,9
5626,-0.67953336,12
10739,-0.67954516,10
3607,-0.6796652,8
12486,-0.67967796,8
1978,-0.67969596,10
3021,-0.6798049,11
9522,-0.6798918,7
13966,-0.6800391,5
12078,-0.68014413,11
6269,-0.680256,9
123,-0.68030566,4
10162,-0.6804031,7
47,-0.6804212,12
5249,-0.68059707,7
11959,-0.6810289,7
12587,-0.6810327,3
10263,-0.6811298,8
10953,-0.6812361,10
937,-0.68130296,8
5252,-0.6813379,7
1553,-0.6814509,10
8003,-0.6815699,7
12728,-0.68161345,8
8966,-0.6816579,10
12493,-0.6816861,12
4256,-0.6817088,11
10406,-0.68176836,11
7093,-0.68200845,7
2103,-0.68210083,5
9182,-0.68216276,11
13739,-0.68228686,4
13282,-0.6823577,8
9249,-0.6824272,5
2980,-0.68269986,12
13161,-0.6827191,7
2433,-0.6828722,9
11416,-0.6831451,9
11949,-0.68327343,6
4124,-0.68333393,7
9448,-0.6834224,9
328,-0.683436,7
3937,-0.6834666,12
4788,-0.68361443,9
3569,-0.6837257,7
9290,-0.6837397,7
4717,-0.6839026,10
765,-0.68408716,9
7738,-0.6841493,5
8978,-0.68431073,6
12200,-0.6843584,11
12154,-0.68471086,10
8171,-0.6847392,4
9115,-0.6847668,9
2030,-0.684814,8
3747,-0.6848517,6
10108,-0.685159,6
11414,-0.6852503,6
12357,-0.68540716,6
5765,-0.6856178,5
13411,-0.6856633,12
1914,-0.6856716,10
11235,-0.68575567,8
6997,-0.6858127,7
4981,-0.6858199,9
9650,-0.6858591,6
9159,-0.68594724,4
7111,-0.6861547,6
10630,-0.686172,3
13261,-0.6862133,5
3557,-0.68622637,9
3042,-0.6862285,7
121,-0.6863221,5
2921,-0.6863632,8
6139,-0.686764,10
7995,-0.68682,3
12678,-0.68684644,7
11954,-0.68691623,9
7612,-0.686934,7
4816,-0.6869374,10
9919,-0.687036,7
6848,-0.687062,11
10036,-0.6870647,12
6609,-0.6871188,12
2867,-0.6871534,9
8655,-0.6872063,9
13999,-0.6872376,10
2536,-0.68734497,7
4460,-0.68737906,9
8706,-0.6874325,10
87,-0.6875456,11
13907,-0.6880079,8
3289,-0.68807703,6
13385,-0.6880978,5
2485,-0.68814164,7
8667,-0.6881482,3
8800,-0.6881879,6
800,-0.6882576,7
3327,-0.68830687,8
2092,-0.688339,10
4864,-0.68834245,8
4909,-0.6883962,7
4931,-0.6884535,4
11963,-0.6886283,8
7792,-0.6887644,8
7984,-0.6889552,5
11379,-0.6889917,9
9633,-0.68899906,9
8061,-0.6891088,5
10997,-0.6891115,6
13354,-0.6891358,8
2388,-0.6891713,7
11749,-0.689183,10
9758,-0.68935424,9
1204,-0.689539,9
7543,-0.68980014,6
13949,-0.68989617,7
2945,-0.6899759,9
10094,-0.6901123,7
