user,item
11040,701
11040,8506
11040,1567
11040,9787
11040,9905
11040,6121
11040,13426
11041,9272
11041,11490
11041,116
11041,13206
11041,7850
11041,8844
11041,1549
11041,2386
11041,13138
11041,8135
11041,9526
11042,13928
11042,11056
11042,935
11042,9914
11042,8134
11042,6298
11042,5640
11042,13763
11042,7951
11042,9518
11043,5084
11043,7478
11043,1347
11043,13688
11043,2705
11043,3470
11043,1760
11043,1116
11043,13430
11043,2213
11043,2896
11043,7861
11044,10818
11044,10530
11044,8
11044,10390
11044,8592
11044,5759
11044,1662
11044,12895
11044,7473
11044,10380
11045,12205
11045,9321
11045,9272
11045,12009
11045,11324
11045,12713
11045,1889
11045,4777
11045,3642
11045,1728
11045,2647
11045,10243
11045,11163
11045,7065
11045,6665
11045,5682
11045,12784
11045,6312
11045,3293
11045,6292
11045,11004
11045,10592
11045,1101
11045,10220
11045,13600
11045,2448
11045,4762
11045,12232
11045,133
11045,12691
11045,7041
11045,931
11045,12386
11045,7464
11045,11709
11046,12787
11046,7823
11046,11341
11046,12746
11046,8540
11046,13678
11046,10361
11046,7239
11046,5716
11046,8536
11046,5887
11046,14008
11046,148
11046,3189
11046,13471
11046,8945
11046,9822
11046,3036
11046,7025
11046,40
11046,11422
11046,1444
11046,12904
11046,1973
11046,13726
11046,11389
11046,12794
11046,6696
11047,11566
11047,137
11047,8523
11047,225
11047,10914
11047,2800
11047,12833
11047,8146
11048,2910
11048,1325
11048,9824
11048,12232
11048,840
11048,1238
11048,9429
11048,1511
11049,12286
11049,6375
11049,5103
11049,11616
11049,4651
11049,5203
11049,10110
11049,672
11049,12277
11049,6026
11049,6552
11049,4595
11049,7270
11049,120
11049,3022
11049,2932
11049,2157
11049,11453
11049,1899
11049,12395
11049,11975
11049,8264
11049,13375
11050,1186
11050,1199
11050,2876
11050,13128
11050,11247
11050,13664
11050,3963
11050,12353
11050,884
11050,5179
11050,13967
11050,136
11050,3470
11051,388
11051,11837
11051,10008
11051,1175
11051,4670
11051,3238
11051,7784
11051,2820
11051,13967
11051,10372
11051,10354
11051,1821
11051,6215
11051,14040
11051,3834
11051,8856
11052,1018
11052,2050
11052,8087
11052,4773
11052,3147
11052,11321
11052,11698
11052,11658
11052,10520
11052,1648
11052,7736
11052,13941
11052,2962
11052,10603
11053,4446
11053,9030
11053,394
11053,11377
11053,5878
11053,6088
11053,8226
11053,1308
11053,11906
11053,2631
11053,282
11053,7610
11053,8692
11053,220
11053,100
11053,12074
11053,9150
11053,11396
11053,8652
11053,12825
11054,18
11054,2607
11054,8024
11054,13814
11054,11986
11054,10144
11054,8538
11054,10119
11054,2523
11054,13050
11054,7972
11054,8648
11055,63
11055,11284
11055,8201
11055,1423
11055,6660
11055,4393
11055,6741
11055,2904
11055,11188
11055,10592
11055,7636
11055,1524
11055,6840
11055,12145
11055,2961
11055,7909
11056,12332
11056,1452
11056,6160
11056,814
11056,11814
11056,1484
11056,12439
11056,4785
11057,11390
11057,571
11057,7492
11057,849
11057,10412
11057,1625
11057,13266
11057,8345
11058,8544
11058,2107
11058,5680
11058,180
11058,7637
11058,1931
11058,12822
11058,2920
11059,8169
11059,710
11059,9955
11059,11567
11059,4626
11059,3776
11059,9094
11059,8112
11060,5886
11060,12316
11060,5944
11060,12851
11060,6625
11060,10300
11060,3279
11060,5106
11060,1718
11060,6429
11060,1662
11060,340
11060,1661
11060,11530
11060,8814
11060,4108
11060,5485
11060,13560
11060,3589
11060,1808
11060,3199
11060,9018
11060,8576
11060,13023
11060,607
11060,8469
11060,9381
11060,1664
11060,3435
11060,10238
11060,1272
11060,13528
11060,4939
11060,732
11060,10676
11060,6079
11060,11677
11061,7289
11061,6099
11061,1185
11061,4764
11061,3537
11061,1464
11061,1337
11061,13293
11061,4026
11062,13814
11062,13064
11062,2134
11062,6008
11062,12620
11062,10081
11062,4281
11062,11158
11062,10474
11062,7707
11062,7637
11062,4437
11062,7522
11062,6528
11062,8485
11062,5174
11062,12825
11062,1363
11062,10602
11062,3128
11062,5766
11062,1308
11062,13368
11062,9432
11062,686
11062,12383
11062,13930
11062,1206
11062,14014
11062,8621
11062,12624
11063,134
11063,7665
11063,5192
11063,1381
11063,9450
11063,4308
11063,13464
11063,7112
11063,1380
11063,2121
11063,12238
11063,7574
11063,11430
11063,10783
11063,1397
11063,7009
11063,14071
11064,1004
11064,3210
11064,9725
11064,1889
11064,5841
11064,12568
11064,1565
11064,10390
11064,11977
11064,13537
11064,1511
11064,7081
11064,13425
11064,4096
11064,8679
11065,462
11065,12534
11065,9009
11065,1467
11065,3839
11065,3863
11065,8267
11065,1899
11065,13732
11065,9466
11065,8379
11065,1859
11065,4478
11065,12844
11065,2409
11065,8149
11066,615
11066,106
11066,4780
11066,9928
11066,11140
11066,7929
11066,7163
11066,8376
11066,760
11066,11896
11066,4343
11066,5985
11067,7009
11067,429
11067,12746
11067,12858
11067,5417
11067,1369
11067,13860
11067,6902
11068,7350
11068,9251
11068,6912
11068,3435
11068,7168
11068,1946
11068,9676
11068,6203
11068,8307
11068,9135
11068,1678
11068,3177
11068,607
11068,5650
11068,1915
11068,1624
11068,10611
11068,3721
11068,13794
11068,501
11068,4537
11068,1718
11068,234
11068,377
11068,10300
11068,5450
11068,12558
11068,3601
11068,3002
11068,11940
11068,1490
11068,11764
11068,9716
11068,11989
11068,13023
11068,1248
11068,7185
11068,11041
11068,5160
11068,10236
11068,3523
11068,2383
11068,11996
11068,6702
11068,7530
11068,7693
11068,3813
11068,9381
11068,1999
11068,9607
11068,12130
11068,7512
11068,1366
11068,5348
11068,8081
11068,103
11068,1512
11068,12127
11068,11839
11068,3262
11068,3860
11068,128
11068,12392
11068,2366
11068,5201
11068,9352
11068,5632
11068,587
11068,13363
11068,8857
11068,870
11068,10016
11068,13757
11068,4724
11068,2957
11068,6652
11068,2019
11068,3196
11068,8554
11068,2585
11068,1910
11068,10485
11068,6004
11068,6680
11068,5836
11068,3265
11068,8074
11068,6776
11068,9274
11068,13942
11068,11967
11068,2893
11068,10258
11068,3171
11068,4368
11068,1850
11068,9323
11068,10042
11068,12069
11068,4690
11068,12845
11068,12025
11068,13227
11068,3633
11068,621
11068,10318
11068,529
11068,13275
11068,3526
11068,3921
11068,6933
11068,4359
11068,1529
11068,3904
11068,352
11068,3036
11068,4418
11068,10200
11068,9284
11068,6503
11068,6633
11068,13168
11068,13560
11068,5831
11068,1093
11068,12922
11068,9061
11068,798
11068,3066
11068,12102
11068,16
11068,4567
11068,12274
11069,9020
11069,6094
11069,4753
11069,10323
11069,3112
11069,14010
11069,7523
11069,10121
11069,11226
11069,3131
11069,10531
11069,5124
11069,6222
11069,4512
11069,5905
11069,10838
11069,7028
11069,12751
11069,11527
11069,840
11069,9526
11069,3945
11069,4442
11069,13571
11069,885
11069,11089
11069,7751
11069,5
11069,11187
11069,13747
11069,3642
11069,13142
11069,9308
11070,136
11070,2705
11070,2438
11070,10518
11070,9989
11070,9387
11070,6036
11070,5784
11070,2298
11070,13616
11070,2345
11070,2892
11071,6420
11071,12902
11071,5377
11071,12027
11071,768
11071,8132
11071,8759
11071,11394
11071,7314
11071,7602
11071,7202
11071,1433
11071,3320
11071,3068
11071,2835
11071,9150
11071,11559
11071,4104
11071,13286
11071,12188
11071,10054
11071,13810
11072,7042
11072,2919
11072,3045
11072,7711
11072,864
11072,11570
11072,5383
11072,8834
11072,9961
11072,1511
11072,7904
11072,3448
11072,4823
11072,2940
11072,3802
11072,11256
11072,3565
11072,11673
11072,10104
11072,1084
11072,7065
11072,1589
11072,3816
11072,13797
11072,173
11072,10036
11072,4606
11072,296
11072,11274
11072,13712
11072,423
11072,12589
11072,6998
11073,11465
11073,11540
11073,459
11073,10577
11073,8190
11073,687
11073,8
11073,13023
11073,5847
11074,11405
11074,1292
11074,8656
11074,762
11074,11343
11074,2389
11074,12745
11074,7238
11075,12680
11075,12932
11075,1446
11075,3455
11075,8534
11075,9021
11075,1436
11075,8647
11075,8717
11075,4929
11075,5807
11075,2894
11075,4355
11075,3015
11075,5772
11075,4314
11075,10125
11075,167
11075,8828
11075,2004
11075,2879
11075,210
11075,13415
11075,7770
11075,490
11075,9778
11075,12296
11075,1573
11075,12473
11075,7297
11076,12944
11076,12877
11076,2760
11076,5666
11076,12405
11076,10173
11076,2855
11076,10177
11076,9431
11076,4589
11076,6052
11076,2485
11076,6081
11076,4028
11076,7277
11076,2058
11076,11790
11076,395
11076,10347
11076,2412
11076,3089
11076,1180
11076,12889
11076,8077
11076,799
11076,12661
11076,13390
11076,1431
11076,12803
11076,9868
11076,11976
11077,12016
11077,9554
11077,938
11077,8690
11077,7453
11077,866
11077,1118
11077,13699
11077,5007
11077,9260
11078,5080
11078,8774
11078,657
11078,10125
11078,7604
11078,5112
11078,9769
11078,2784
11078,13695
11078,2879
11078,1544
11078,9025
11078,8881
11078,1573
11078,1778
11078,13980
11078,10472
11078,11439
11078,13504
11079,549
11079,12721
11079,11978
11079,1308
11079,4431
11079,3208
11079,11083
11079,1871
11079,14038
11079,11496
11079,10474
11079,2226
11079,6107
11079,13137
11079,1636
11079,10203
11080,891
11080,1895
11080,6468
11080,5357
11080,1708
11080,10252
11080,11650
11080,12176
11080,9048
11080,1755
11080,8672
11080,13596
11080,3078
11080,9086
11081,6356
11081,3302
11081,4220
11081,7843
11081,1713
11081,13746
11081,5213
11081,12794
11081,9347
11081,1993
11081,7896
11081,3275
11081,4838
11081,4274
11081,3998
11081,9899
11081,4635
11081,12190
11081,10416
11081,148
11081,7469
11081,1973
11081,2956
11081,1164
11081,9935
11081,5424
11081,1106
11081,10940
11081,12492
11081,582
11081,11474
11081,6748
11082,10117
11082,970
11082,7196
11082,110
11082,8579
11082,4359
11082,13615
11082,7893
11083,10643
11083,1860
11083,7168
11083,522
11083,10530
11083,4754
11083,11566
11083,4405
11084,7147
11084,12260
11084,8451
11084,12941
11084,7775
11084,10900
11084,2949
11084,6317
11084,826
11084,7882
11084,1969
11084,62
11084,1455
11084,11855
11084,8698
11084,3596
11084,6368
11084,13941
11084,5033
11084,3585
11084,5047
11084,9572
11084,9864
11084,12950
11084,28
11084,9368
11084,9309
11084,22
11084,3012
11084,11039
11084,470
11084,12661
11084,6670
11084,259
11084,9957
11084,6984
11084,10995
11085,166
11085,10463
11085,10308
11085,2083
11085,6252
11085,4745
11085,7242
11085,3814
11085,11533
11085,10078
11085,8988
11085,3065
11085,6028
11085,11446
11085,4535
11085,9209
11086,2909
11086,7350
11086,1322
11086,9902
11086,5305
11086,3200
11086,6794
11086,2777
11086,9949
11086,2773
11086,2158
11086,5182
11086,7179
11086,1753
11086,1764
11086,8468
11086,7567
11086,9105
11086,9685
11086,10450
11087,13510
11087,4737
11087,10660
11087,11394
11087,7019
11087,12625
11087,8579
11087,4643
11087,4646
11087,6422
11087,4938
11087,12732
11087,1241
11087,2426
11087,11660
11087,7038
11087,8302
11087,3200
11087,4792
11087,269
11087,8574
11087,1190
11087,11577
11087,114
11087,12418
11087,9785
11087,11282
11087,4651
11088,13513
11088,11106
11088,1375
11088,9176
11088,5505
11088,1817
11088,739
11088,13125
11088,3166
11088,7987
11089,13437
11089,9033
11089,13153
11089,10180
11089,6000
11089,6614
11089,13856
11089,13124
11089,7978
11089,68
11089,2629
11089,11179
11089,1782
11089,9730
11089,7788
11089,11312
11089,877
11089,30
11089,12946
11089,140
11089,11815
11089,12988
11089,10325
11089,13262
11090,7340
11090,1025
11090,11875
11090,511
11090,12709
11090,4916
11090,3405
11090,9705
11090,10885
11090,3381
11090,8276
11090,3638
11090,14069
11090,1687
11090,13204
11090,8398
11090,13966
11090,8664
11090,12168
11090,10881
11090,4994
11090,9119
11090,9941
11090,7491
11090,2529
11090,13792
11090,11186
11090,12708
11090,10612
11090,6562
11090,11863
11090,8941
11090,7700
11090,8653
11090,3647
11090,11870
11090,1378
11090,4898
11090,2708
11090,12108
11090,1476
11090,8884
11090,13238
11090,13270
11090,5658
11090,7724
11090,10664
11090,7541
11090,12657
11090,8463
11090,13524
11090,13608
11090,3910
11090,9728
11090,13095
11091,8484
11091,8355
11091,290
11091,8413
11091,2278
11091,608
11091,966
11091,8572
11091,2623
11092,6222
11092,1415
11092,12446
11092,12265
11092,1569
11092,1084
11092,10613
11092,4168
11093,13804
11093,12582
11093,402
11093,11467
11093,8048
11093,4799
11093,2100
11093,13465
11093,8256
11094,12365
11094,6986
11094,1062
11094,4675
11094,3700
11094,2677
11094,1307
11094,13775
11094,4235
11094,5493
11095,3161
11095,6078
11095,1311
11095,12208
11095,4652
11095,4287
11095,4360
11095,1411
11095,12329
11095,4021
11095,109
11095,4379
11095,5746
11095,1611
11095,1770
11095,8860
11095,8353
11095,10237
11095,8278
11095,13879
11096,436
11096,13486
11096,9506
11096,942
11096,6799
11096,5646
11096,7149
11096,3482
11096,13385
11096,10244
11096,8880
11096,2073
11096,6040
11096,13210
11096,4580
11096,7471
11097,481
11097,657
11097,3997
11097,12362
11097,8073
11097,10950
11097,4471
11097,8202
11097,860
11097,5646
11097,12280
11097,2833
11097,3771
11098,10729
11098,11925
11098,791
11098,12579
11098,5168
11098,10994
11098,3818
11098,1894
11098,13128
11098,5565
11098,6517
11098,11830
11099,12782
11099,12875
11099,1054
11099,12535
11099,9124
11099,3364
11099,3167
11099,14004
11099,8113
11099,8485
11100,7672
11100,988
11100,13072
11100,13188
11100,1601
11100,2602
11100,11857
11100,7511
11101,4088
11101,7168
11101,354
11101,8269
11101,3359
11101,3136
11101,5886
11101,417
11101,10109
11101,2446
11101,798
11101,6985
11101,6265
11101,2592
11101,1512
11101,12042
11101,7613
11101,11024
11101,12929
11102,4429
11102,11271
11102,1194
11102,13537
11102,9813
11102,6772
11102,11275
11102,2051
11102,13167
11102,4364
11102,3032
11102,9060
11102,10802
11102,4317
11102,5728
11102,12490
11102,10754
11102,11801
11102,11464
11102,12800
11103,11729
11103,12065
11103,903
11103,11805
11103,6840
11103,1357
11103,1420
11103,13162
11103,2910
11104,4974
11104,1034
11104,4294
11104,5704
11104,2217
11104,5630
11104,1238
11104,9837
11104,63
11104,1691
11104,8334
11104,4851
11104,12631
11104,7042
11104,11349
11104,7134
11104,13304
11104,11271
11104,9800
11104,6578
11104,1408
11104,14036
11104,792
11104,8454
11104,5698
11104,11274
11104,5988
11104,9852
11104,2845
11104,7016
11104,11109
11104,13324
11104,1373
11104,13805
11104,9792
11104,4317
11104,11267
11104,2958
11104,7022
11104,2816
11104,9770
11104,339
11104,1528
11104,6370
11104,460
11104,11284
11104,1416
11104,7039
11104,12641
11104,11272
11104,7636
11104,8449
11104,13506
11104,2726
11104,4310
11104,7065
11104,4315
11104,7121
11104,3146
11104,7040
11104,12694
11104,9834
11104,622
11104,4970
11104,13138
11105,923
11105,12021
11105,11343
11105,1653
11105,7294
11105,5821
11105,10959
11105,5649
11105,12682
11105,12673
11105,10090
11105,3965
11105,7290
11105,12928
11105,5803
11105,11193
11106,1565
11106,6217
11106,3801
11106,11274
11106,1415
11106,4278
11106,8274
11106,7543
11106,7065
11106,13683
11106,1423
11106,840
11106,2874
11106,1416
11106,7751
11106,12696
11106,1310
11106,14051
11106,14001
11106,8965
11106,13214
11107,8005
11107,4251
11107,1416
11107,4045
11107,7224
11107,4720
11107,1088
11107,4958
11107,3658
11107,245
11107,4414
11107,12153
11107,840
11107,2815
11107,9851
11107,8068
11107,12687
11107,12800
11108,13255
11108,234
11108,8633
11108,289
11108,11390
11108,1483
11108,13659
11108,7438
11109,7059
11109,8734
11109,14029
11109,12613
11109,4153
11109,12665
11109,8671
11109,5994
11109,13394
11109,4276
11109,856
11109,2138
11109,6160
11109,7786
11109,1888
11109,7012
11109,4480
11109,1172
11109,1783
11109,12909
11109,1597
11109,13373
11109,11356
11109,13250
11109,9858
11109,7176
11109,11493
11110,1375
11110,2737
11110,9700
11110,3487
11110,8798
11110,13319
11110,8071
11110,8526
11110,11943
11110,3190
11110,12684
11110,2055
11110,9994
11110,7388
11110,2141
11110,5010
11110,2877
11110,2837
11110,10912
11110,6648
11110,9123
11110,11439
11110,9294
11110,14006
11110,3179
11110,1802
11110,4464
11110,6570
11110,9810
11110,13847
11110,12932
11110,7287
11110,3829
11110,9319
11110,13433
11110,12731
11110,9007
11110,10593
11110,130
11110,6758
11110,438
11110,12578
11110,10357
11110,9021
11110,5817
11111,10622
11111,11849
11111,103
11111,13270
11111,4898
11111,8986
11111,3604
11111,1734
11111,13352
11111,4508
11111,9717
11112,4352
11112,234
11112,3534
11112,4655
11112,3279
11112,4402
11112,153
11112,9274
11112,352
11112,1957
11112,7197
11112,6999
11112,10189
11112,6588
11112,10008
11112,7613
11112,12042
11112,10063
11112,8560
11112,8439
11112,207
11112,12990
11112,870
11112,8056
11112,6018
11112,10095
11112,7699
11112,9234
11112,4239
11112,7571
11112,8494
11112,13570
11112,1126
11112,12870
11112,9106
11112,2945
11112,10088
11112,4503
11112,7086
11112,2057
11112,9180
11112,9
11112,3591
11112,6374
11112,1075
11112,10423
11112,1093
11112,5886
11112,12474
11112,9878
11112,7633
11112,8397
11112,13455
11112,3633
11112,4788
11112,7537
11112,5201
11112,7228
11112,5718
11112,7223
11112,12488
11112,9089
11112,1661
11112,4745
11112,12929
11113,806
11113,1324
11113,6300
11113,11369
11113,11343
11113,10204
11113,9086
11113,10287
11113,1669
11113,12965
11113,4628
11113,8904
11114,12730
11114,8761
11114,110
11114,9205
11114,2880
11114,2040
11114,502
11114,12845
11114,3036
11115,6001
11115,4801
11115,4736
11115,9556
11115,520
11115,3728
11115,13930
11115,8790
11115,12825
11115,2360
11115,8540
11115,2016
11115,3192
11115,10013
11115,11779
11115,1866
11115,6953
11115,8686
11115,244
11115,12715
11115,2871
11115,4315
11115,848
11115,9998
11115,8292
11115,1124
11115,10417
11115,12195
11115,180
11115,12118
11115,7208
11115,10273
11116,11770
11116,9889
11116,437
11116,9368
11116,5286
11116,2413
11116,2198
11116,11383
11116,3701
11117,4174
11117,467
11117,12292
11117,13680
11117,50
11117,208
11117,11735
11117,2571
11118,1060
11118,13824
11118,12004
11118,2449
11118,4551
11118,2868
11118,5867
11118,1642
11118,13310
11118,12238
11118,7445
11118,1634
11118,4754
11118,12844
11118,2382
11118,5964
11119,173
11119,5630
11119,9784
11119,1875
11119,6138
11119,11448
11119,4311
11119,9837
11119,11305
11119,11515
11119,2524
11119,7984
11119,13898
11119,4823
11119,9632
11120,11923
11120,5906
11120,3411
11120,9609
11120,1444
11120,3813
11120,8982
11120,1366
11120,11387
11120,6828
11120,6496
11120,3555
11120,7490
11120,7
11120,2453
11120,1976
11120,1584
11120,10076
11120,1501
11120,10237
11120,10969
11120,7306
11120,12764
11121,363
11121,2245
11121,6012
11121,4929
11121,4576
11121,11874
11121,12614
11121,11332
11121,9409
11121,4489
11121,7175
11121,12781
11121,4768
11121,10102
11122,10000
11122,5093
11122,245
11122,5075
11122,11563
11122,6129
11122,683
11122,7256
11122,3123
11122,1616
11122,6279
11122,11528
11122,1527
11122,3570
11122,11559
11122,10557
11122,14004
11122,13213
11123,5966
11123,13611
11123,6361
11123,12708
11123,1261
11123,7510
11123,9988
11123,12743
11123,6116
11123,7997
11123,8653
11123,467
11123,4906
11123,4419
11123,1513
11123,11182
11123,13966
11123,2708
11123,12957
11123,13676
11123,12284
11123,13909
11124,8711
11124,12027
11124,584
11124,13426
11124,5949
11124,8905
11124,3667
11124,1763
11124,13731
11124,3302
11124,9280
11125,4553
11125,9049
11125,1091
11125,11396
11125,7198
11125,5798
11125,9575
11125,671
11125,12421
11125,3301
11125,438
11125,8024
11125,9564
11125,2112
11125,3907
11125,10797
11125,9319
11125,12376
11125,10867
11125,12781
11126,6251
11126,607
11126,10300
11126,9965
11126,3537
11126,303
11126,9376
11126,4558
11127,8188
11127,264
11127,11478
11127,12944
11127,3254
11127,3506
11127,12560
11127,6105
11128,9773
11128,7282
11128,1359
11128,6976
11128,4888
11128,1871
11128,686
11128,11146
11128,4382
11129,12731
11129,6329
11129,11143
11129,8024
11129,4870
11129,5569
11129,13962
11129,12376
11129,6690
11129,546
11129,2353
11129,7425
11129,1617
11129,6236
11129,5997
11129,11184
11129,666
11129,2523
11129,11943
11129,2424
11129,10949
11129,11441
11129,8928
11129,12719
11130,11611
11130,4463
11130,11130
11130,5019
11130,1995
11130,1493
11130,5107
11130,7092
11130,2909
11130,269
11130,293
11130,4354
11130,1403
11130,4149
11130,3022
11130,8540
11130,1296
11130,779
11130,10223
11130,1049
11130,9949
11130,8775
11130,11323
11130,9190
11130,4613
11130,9924
11131,12722
11131,11332
11131,250
11131,10895
11131,4229
11131,2287
11131,2387
11131,13691
11131,3029
11132,109
11132,1859
11132,5864
11132,12948
11132,12171
11132,11050
11132,6769
11132,7648
11132,3302
11132,12820
11132,5183
11132,6643
11133,3047
11133,549
11133,13064
11133,13254
11133,1454
11133,229
11133,12383
11133,4216
11134,5587
11134,9089
11134,557
11134,12154
11134,6099
11134,4475
11134,7183
11134,1718
11134,12082
11134,4572
11134,3106
11134,6049
11134,7167
11134,4289
11134,4312
11134,10268
11134,8918
11134,10918
11134,9137
11134,12734
11135,13756
11135,8172
11135,11801
11135,8646
11135,3195
11135,3642
11135,14010
11135,12476
11135,4735
11135,245
11135,1629
11135,8253
11135,3705
11135,6719
11135,5372
11135,12409
11135,1672
11135,1585
11135,13502
11135,1524
11135,10790
11135,13085
11135,9596
11135,13239
11136,6164
11136,712
11136,12942
11136,12866
11136,3755
11136,3135
11136,11387
11136,5737
11137,11484
11137,11347
11137,1263
11137,11142
11137,3989
11137,1586
11137,1510
11137,12723
11137,3629
11137,10354
11138,8149
11138,11340
11138,1260
11138,12638
11138,3600
11138,7556
11138,1170
11138,844
11138,12579
11138,1465
11138,6488
11138,10853
11139,11416
11139,160
11139,7392
11139,157
11139,11604
11139,990
11139,13359
11139,5613
11140,12079
11140,9811
11140,652
11140,8540
11140,7651
11140,4374
11140,1338
11140,13252
11140,5928
11141,166
11141,308
11141,5736
11141,12840
11141,10252
11141,11634
11141,6311
11141,11480
11141,1862
11141,7625
11141,13773
11141,1447
11141,6087
11142,344
11142,2547
11142,6306
11142,13283
11142,12555
11142,13327
11142,9780
11142,12754
11142,2806
11142,10041
11142,13751
11142,6302
11142,8481
11143,13005
11143,1706
11143,6143
11143,858
11143,9902
11143,1710
11143,13544
11143,5342
11144,10410
11144,5283
11144,10568
11144,8715
11144,6442
11144,11493
11144,7176
11144,5278
11144,4276
11144,8422
11144,4258
11144,14029
11144,1037
11144,1302
11144,7901
11144,11714
11144,749
11144,5626
11144,1341
11144,1172
11144,14064
11144,1364
11144,12331
11144,9042
11144,11705
11144,5425
11144,8746
11144,7976
11145,7174
11145,9120
11145,1068
11145,13015
11145,4106
11145,6550
11145,1172
11145,1302
11145,13001
11145,3864
11145,6735
11145,7841
11146,10442
11146,7080
11146,1067
11146,7168
11146,4711
11146,3589
11146,1501
11146,12764
11146,3140
11146,5747
11147,11343
11147,9968
11147,1321
11147,10174
11147,6125
11147,4777
11147,3032
11147,12029
11147,5762
11147,11173
11148,12705
11148,10802
11148,716
11148,9020
11148,9024
11148,3642
11148,1565
11148,12959
11148,7523
11149,64
11149,6780
11149,8901
11149,1045
11149,7538
11149,11526
11149,4592
11149,10272
11149,11234
11149,11998
11149,2999
11149,7749
11149,12831
11149,4564
11149,9977
11150,8649
11150,12060
11150,39
11150,12682
11150,2789
11150,6137
11150,756
11150,916
11150,14038
11150,2858
11150,3156
11151,9965
11151,9924
11151,377
11151,9367
11151,8284
11151,3183
11151,1453
11151,12200
11151,5809
11152,8560
11152,11173
11152,103
11152,12732
11152,5037
11152,8921
11152,1905
11152,1718
11152,12730
11152,3038
11152,5936
11152,10660
11153,6268
11153,7582
11153,1381
11153,11430
11153,1433
11153,4739
11153,1770
11153,855
11153,13780
11153,1821
11153,4292
11153,6982
11154,1004
11154,1790
11154,9334
11154,6391
11154,6162
11154,11847
11154,13559
11154,13214
11154,10183
11154,1691
11154,8606
11154,13304
11154,6305
11154,10128
11155,9365
11155,512
11155,12410
11155,13939
11155,3446
11155,3118
11155,11525
11155,8468
11156,8500
11156,10472
11156,159
11156,11027
11156,5852
11156,8774
11156,1446
11156,317
11156,13971
11156,5824
11156,7621
11156,8735
11157,1161
11157,1623
11157,3189
11157,10057
11157,8579
11157,10345
11157,6277
11157,10530
11157,1976
11157,5750
11157,9902
11157,3361
11157,4418
11158,8531
11158,12732
11158,607
11158,13010
11158,6052
11158,8146
11158,1621
11158,1889
11158,12799
11158,3707
11158,8367
11159,12198
11159,5848
11159,10017
11159,7960
11159,3604
11159,2914
11159,13837
11159,10078
11159,4405
11159,110
11159,1667
11159,6896
11159,2313
11159,6400
11159,4702
11159,10530
11159,1626
11159,2373
11159,9902
11159,1758
11159,10445
11159,11963
11159,9987
11159,8567
11159,13302
11160,1244
11160,12580
11160,11195
11160,657
11160,4314
11160,2061
11160,6342
11160,490
11160,12690
11160,11332
11160,9783
11160,574
11160,6148
11160,14081
11160,2781
11160,9070
11161,4613
11161,7270
11161,4433
11161,12998
11161,404
11161,7027
11161,8484
11161,9190
11161,7721
11161,14058
11161,66
11161,1493
11161,1697
11161,1567
11161,8726
11161,13351
11161,2709
11161,13878
11161,12723
11161,10626
11161,13061
11162,349
11162,2592
11162,4326
11162,12922
11162,12316
11162,11024
11162,8469
11162,9838
11162,1490
11162,13023
11162,3453
11162,8464
11163,4813
11163,8606
11163,921
11163,12959
11163,5921
11163,4970
11163,7904
11163,215
11163,13214
11163,2880
11163,173
11163,7638
11163,7372
11163,2010
11163,1565
11163,10018
11163,9039
11163,12563
11163,9860
11163,12838
11164,488
11164,9702
11164,5570
11164,612
11164,10542
11164,3245
11164,13354
11164,7081
11164,1993
11164,3886
11164,12195
11164,9027
11164,12146
11164,12549
11164,919
11164,7015
11164,13766
11165,6648
11165,1344
11165,9987
11165,12427
11165,4284
11165,2806
11165,9893
11165,4376
11166,806
11166,1372
11166,5281
11166,12342
11166,11341
11166,10599
11166,6946
11166,7122
11166,831
11166,13960
11166,2305
11166,5022
11167,8636
11167,579
11167,5839
11167,331
11167,8507
11167,3080
11167,12764
11167,4489
11168,12687
11168,7047
11168,12366
11168,7184
11168,4294
11168,4310
11168,14068
11168,11490
11168,4945
11168,1297
11168,2349
11168,8449
11168,1565
11168,5841
11168,4278
11168,11276
11168,1084
11168,2845
11168,12696
11168,1743
11168,9860
11168,12694
11168,9784
11168,13324
11169,552
11169,10791
11169,10082
11169,347
11169,4476
11169,1805
11169,7074
11169,950
11169,12263
11169,10188
11169,9224
11169,245
11169,4823
11169,11938
11169,1587
11169,7437
11170,14051
11170,8442
11170,13600
11170,10819
11170,4257
11170,5709
11170,11275
11170,10051
11170,7047
11170,320
11170,1829
11170,7888
11170,2846
11170,6234
11170,4429
11170,12800
11170,1416
11170,2543
11170,13601
11170,1516
11170,13239
11170,12705
11170,13913
11170,10754
11170,10516
11170,13214
11171,13940
11171,8930
11171,10012
11171,12728
11171,11545
11171,12764
11171,378
11171,1526
11171,1810
11171,223
11171,2131
11171,10248
11171,12354
11171,9068
11171,6168
11171,4541
11171,13971
11171,5755
11171,1500
11171,5852
11171,10889
11171,10184
11171,344
11171,9987
11171,13759
11171,942
11171,1464
11171,12457
11171,38
11171,13160
11171,9319
11171,383
11171,12077
11171,8785
11171,12562
11172,11416
11172,12313
11172,535
11172,12415
11172,5068
11172,2705
11172,2030
11172,12777
11172,2946
11173,12746
11173,4872
11173,582
11173,3144
11173,12794
11173,10008
11173,484
11173,10768
11173,2364
11173,882
11173,10944
11173,13618
11173,1780
11173,1824
11173,13310
11173,12858
11173,13365
11173,13395
11174,4575
11174,804
11174,11429
11174,12477
11174,3846
11174,154
11174,9822
11174,5480
11175,5678
11175,12764
11175,5164
